datetime,arrival_rate,job_count,hour,day_of_week,is_weekend,is_business_hours,arrival_rate_mean_12,arrival_rate_std_12,arrival_rate_max_12,arrival_rate_min_12,arrival_rate_mean_24,arrival_rate_std_24,arrival_rate_max_24,arrival_rate_min_24
2011-05-01 00:00:00,380233.84,380234,0,6,1,0,380233.84375,,380233.84375,380233.84375,380233.84375,,380233.84375,380233.84375
2011-05-01 00:05:00,386220.06,386220,0,6,1,0,383226.953125,4232.895871791058,386220.0625,380233.84375,383226.953125,4232.895871791058,386220.0625,380233.84375
2011-05-01 00:10:00,382799.38,382799,0,6,1,0,383084.4270833333,3003.2723400271893,386220.0625,380233.84375,383084.4270833333,3003.2723400271893,386220.0625,380233.84375
2011-05-01 00:15:00,372964.8,372965,0,6,1,0,380554.5234375,5622.699203026786,386220.0625,372964.8125,380554.5234375,5622.699203026786,386220.0625,372964.8125
2011-05-01 00:20:00,363557.88,363558,0,6,1,0,377155.19375,9027.085430380212,386220.0625,363557.875,377155.19375,9027.085430380212,386220.0625,363557.875
2011-05-01 00:25:00,356288.88,356289,0,6,1,0,373677.4739583333,11737.028022033783,386220.0625,356288.875,373677.4739583333,11737.028022033783,386220.0625,356288.875
2011-05-01 00:30:00,352440.56,352441,0,6,1,0,370643.62946428574,13387.594103875164,386220.0625,352440.5625,370643.62946428574,13387.594103875164,386220.0625,352440.5625
2011-05-01 00:35:00,352012.97,352013,0,6,1,0,368314.796875,14036.075378213067,386220.0625,352012.96875,368314.796875,14036.075378213067,386220.0625,352012.96875
2011-05-01 00:40:00,354578.53,354579,0,6,1,0,366788.5451388889,13905.034511926204,386220.0625,352012.96875,366788.5451388889,13905.034511926204,386220.0625,352012.96875
2011-05-01 00:45:00,359282.0,359282,0,6,1,0,366037.890625,13322.967954930016,386220.0625,352012.96875,366037.890625,13322.967954930016,386220.0625,352012.96875
2011-05-01 00:50:00,365695.8,365696,0,6,1,0,366006.79261363635,12639.698001325087,386220.0625,352012.96875,366006.79261363635,12639.698001325087,386220.0625,352012.96875
2011-05-01 00:55:00,371254.47,371254,0,6,1,0,366444.0989583333,12146.316008679818,386220.0625,352012.96875,366444.0989583333,12146.316008679818,386220.0625,352012.96875
2011-05-01 01:00:00,376813.12,376813,1,6,1,0,366159.0390625,11829.268202650963,386220.0625,352012.96875,367241.7163461539,11979.528037437427,386220.0625,352012.96875
2011-05-01 01:05:00,380661.44,380661,1,6,1,0,365695.8203125,11055.839625483819,382799.375,352012.96875,368200.26785714284,12055.431351293997,386220.0625,352012.96875
2011-05-01 01:10:00,384082.12,384082,1,6,1,0,365802.7161458333,11240.89524318832,384082.125,352012.96875,369259.05833333335,12319.416594123619,386220.0625,352012.96875
2011-05-01 01:15:00,386220.06,386220,1,6,1,0,366907.3203125,12580.163274453873,386220.0625,352012.96875,370319.12109375,12634.472120668615,386220.0625,352012.96875
2011-05-01 01:20:00,387075.25,387075,1,6,1,0,368867.1015625,13785.048822861381,387075.25,352012.96875,371304.7757352941,12890.646769585011,387075.25,352012.96875
2011-05-01 01:25:00,386647.66,386648,1,6,1,0,371397.0,14050.024231050624,387075.25,352012.96875,372157.1579861111,13018.146542135628,387075.25,352012.96875
2011-05-01 01:30:00,384937.3,384937,1,6,1,0,374105.0625,13168.2307077008,387075.25,352012.96875,372829.7976973684,12986.664698044071,387075.25,352012.96875
2011-05-01 01:35:00,382371.78,382372,1,6,1,0,376634.9635416667,11325.347841131626,387075.25,354578.53125,373306.896875,12819.104281957645,387075.25,352012.96875
2011-05-01 01:40:00,379806.25,379806,1,6,1,0,378737.2734375,8951.550960259632,387075.25,359282.0,373616.38988095237,12574.755154575452,387075.25,352012.96875
2011-05-01 01:45:00,376813.12,376813,1,6,1,0,380198.2005208333,6612.769313321097,387075.25,365695.8125,373761.6960227273,12290.615766133595,387075.25,352012.96875
2011-05-01 01:50:00,373820.0,373820,1,6,1,0,380875.2161458333,5273.241883685715,387075.25,371254.46875,373764.23097826086,12008.04125591215,387075.25,352012.96875
2011-05-01 01:55:00,369971.72,369972,1,6,1,0,380768.3203125,5494.362681038982,387075.25,369971.71875,373606.2096354167,11769.583230786757,387075.25,352012.96875
2011-05-01 02:00:00,366123.4,366123,2,6,1,0,379877.5104166667,6884.605122831854,387075.25,366123.40625,373018.2747395833,11776.54605515976,387075.25,352012.96875
2011-05-01 02:05:00,361847.53,361848,2,6,1,0,378309.6848958333,8614.703864396286,387075.25,361847.53125,372002.7526041667,11638.671139992084,387075.25,352012.96875
2011-05-01 02:10:00,356716.47,356716,2,6,1,0,376029.2135416667,10387.421033425175,387075.25,356716.46875,370915.96484375,11803.290166684177,387075.25,352012.96875
2011-05-01 02:15:00,351157.8,351158,2,6,1,0,373107.359375,12057.325494979592,387075.25,351157.8125,370007.33984375,12459.811174158946,387075.25,351157.8125
2011-05-01 02:20:00,345171.56,345172,2,6,1,0,369615.3854166667,13611.994283224505,386647.65625,345171.5625,369241.2434895833,13403.135788064432,387075.25,345171.5625
2011-05-01 02:25:00,342178.44,342178,2,6,1,0,365909.6171875,14572.843720908246,384937.3125,342178.4375,368653.30859375,14276.99384669023,387075.25,342178.4375
2011-05-01 02:30:00,346881.9,346882,2,6,1,0,362738.3333333333,14191.423832933611,382371.78125,342178.4375,368421.6979166667,14593.033039685644,387075.25,342178.4375
2011-05-01 02:35:00,362702.7,362703,2,6,1,0,361099.2421875,12783.694054900569,379806.25,342178.4375,368867.1028645833,14229.029634024886,387075.25,342178.4375
2011-05-01 02:40:00,387075.25,387075,2,6,1,0,361704.9921875,13876.234799798161,387075.25,342178.4375,370221.1328125,14355.840127188985,387075.25,342178.4375
2011-05-01 02:45:00,419999.56,420000,2,6,1,0,365303.8619791667,21600.984194582918,419999.5625,342178.4375,372751.03125,17376.510283296513,419999.5625,342178.4375
2011-05-01 02:50:00,467034.3,467034,2,6,1,0,373071.7213541667,36537.7911272765,467034.3125,342178.4375,376973.46875,25839.266588771785,467034.3125,342178.4375
2011-05-01 02:55:00,525613.94,525614,2,6,1,0,386041.90625,57148.86566981835,525613.9375,342178.4375,383405.11328125,39795.59392622141,525613.9375,342178.4375
2011-05-01 03:00:00,577352.2,577352,3,6,1,0,403644.3046875,78861.59638107673,577352.1875,342178.4375,391760.9075520833,56074.95137357938,577352.1875,342178.4375
2011-05-01 03:05:00,588041.9,588042,3,6,1,0,422493.8333333333,93615.51062570044,588041.875,342178.4375,400401.7591145833,68819.9542331712,588041.875,342178.4375
2011-05-01 03:10:00,554689.94,554690,3,6,1,0,438991.6223958333,98297.10338131367,588041.875,342178.4375,407510.41796875,75543.82520446429,588041.875,342178.4375
2011-05-01 03:15:00,520482.9,520483,3,6,1,0,453102.046875,96682.38915519354,588041.875,342178.4375,413104.703125,78799.8009125343,588041.875,342178.4375
2011-05-01 03:20:00,507227.66,507228,3,6,1,0,466606.7213541667,91410.36615159384,588041.875,342178.4375,418111.0533854167,80863.94133608436,588041.875,342178.4375
2011-05-01 03:25:00,504662.12,504662,3,6,1,0,480147.0286458333,82945.84339674677,588041.875,346881.90625,423028.3229166667,82440.30907274714,588041.875,342178.4375
2011-05-01 03:30:00,499531.06,499531,3,6,1,0,492867.7916666667,71576.07299806691,588041.875,362702.6875,427803.0625,83450.55647697774,588041.875,342178.4375
2011-05-01 03:35:00,486703.4,486703,3,6,1,0,503201.1848958333,58905.29656797624,588041.875,387075.25,432150.2135416667,83698.11111599124,588041.875,342178.4375
2011-05-01 03:40:00,467461.9,467462,3,6,1,0,509900.0729166667,48073.55696834777,588041.875,419999.5625,435802.5325520833,83225.85201513403,588041.875,342178.4375
2011-05-01 03:45:00,445227.3,445227,3,6,1,0,512002.3854166667,44178.525457965596,588041.875,445227.3125,438653.1236979167,82283.84901494253,588041.875,342178.4375
2011-05-01 03:50:00,423420.28,423420,3,6,1,0,508367.8828125,49667.35667933991,588041.875,423420.28125,440719.8020833333,81200.43085446372,588041.875,342178.4375
2011-05-01 03:55:00,401185.7,401186,3,6,1,0,497998.8619791667,58024.84341591655,588041.875,401185.6875,442020.3841145833,80262.55500476304,588041.875,342178.4375
2011-05-01 04:00:00,380233.84,380234,4,6,1,0,481572.3333333333,61325.79622944541,588041.875,380233.84375,442608.3190104167,79732.35588603957,588041.875,342178.4375
2011-05-01 04:05:00,365268.22,365268,4,6,1,0,463007.8619791667,59866.96973769664,554689.9375,365268.21875,442750.84765625,79584.63254292542,588041.875,342178.4375
2011-05-01 04:10:00,358854.4,358854,4,6,1,0,446688.234375,59292.013219758956,520482.90625,358854.40625,442839.9283854167,79485.2800232584,588041.875,342178.4375
2011-05-01 04:15:00,362702.7,362703,4,6,1,0,433539.8828125,58933.19781305055,507227.65625,358854.40625,443320.96484375,78939.36515270048,588041.875,342178.4375
2011-05-01 04:20:00,372537.25,372537,4,6,1,0,422315.6822916667,56394.69750790691,504662.125,358854.40625,444461.2018229167,77647.0731451415,588041.875,342178.4375
2011-05-01 04:25:00,384082.12,384082,4,6,1,0,412267.3489583333,50859.1827949009,499531.0625,358854.40625,446207.1888020833,75693.6816075034,588041.875,346881.90625
2011-05-01 04:30:00,392206.3,392206,4,6,1,0,403323.6197916667,42938.462527030206,486703.40625,358854.40625,448095.7057291667,73645.5246701873,588041.875,358854.40625
2011-05-01 04:35:00,392633.9,392634,4,6,1,0,395484.4947916667,33985.94070630212,467461.90625,358854.40625,449342.83984375,72379.12604022358,588041.875,358854.40625
2011-05-01 04:40:00,388358.03,388358,4,6,1,0,388892.5052083333,25323.49362832565,445227.3125,358854.40625,449396.2890625,72331.60261768512,588041.875,358854.40625
2011-05-01 04:45:00,384509.72,384510,4,6,1,0,383832.7057291667,18071.705861775925,423420.28125,358854.40625,447917.5455729167,73314.81137963376,588041.875,358854.40625
2011-05-01 04:50:00,384937.3,384937,4,6,1,0,380625.7916666667,13153.23854745701,401185.6875,358854.40625,444496.8372395833,74292.79476552106,588041.875,358854.40625
2011-05-01 04:55:00,387930.44,387930,4,6,1,0,379521.1875,11751.561818220802,392633.90625,358854.40625,438760.0247395833,73062.37785935363,588041.875,358854.40625
2011-05-01 05:00:00,386220.06,386220,5,6,1,0,380020.0390625,11910.545631346153,392633.90625,358854.40625,430796.1861979167,67504.28940140852,588041.875,358854.40625
2011-05-01 05:05:00,379378.66,379379,5,6,1,0,381195.9088541667,10982.114392280968,392633.90625,358854.40625,422101.8854166667,59311.42714441132,554689.9375,358854.40625
2011-05-01 05:10:00,371254.47,371254,5,6,1,0,382229.2473958333,9113.183417490232,392633.90625,362702.6875,414458.7408854167,52961.95861775562,520482.90625,358854.40625
2011-05-01 05:15:00,364840.66,364841,5,6,1,0,382407.4114583333,8708.652351031524,392633.90625,364840.65625,407973.6471354167,48778.89979212043,507227.65625,358854.40625
2011-05-01 05:20:00,360992.34,360992,5,6,1,0,381445.3359375,10376.217779693456,392633.90625,360992.34375,401880.5091145833,44813.923056430416,504662.125,358854.40625
2011-05-01 05:25:00,360564.75,360565,5,6,1,0,379485.5546875,11936.506842025312,392633.90625,360564.75,395876.4518229167,39819.363645142665,499531.0625,358854.40625
2011-05-01 05:30:00,363557.88,363558,5,6,1,0,377098.1848958333,12025.582723073308,392633.90625,360564.75,390210.90234375,33620.79380966379,486703.40625,358854.40625
2011-05-01 05:35:00,368688.94,368689,5,6,1,0,375102.7708333333,11169.510913539394,388358.03125,360564.75,385293.6328125,26841.168546956764,467461.90625,358854.40625
2011-05-01 05:40:00,375957.94,375958,5,6,1,0,374069.4296875,10377.219669477512,387930.4375,360564.75,381480.9674479167,20384.315796298622,445227.3125,358854.40625
2011-05-01 05:45:00,384509.72,384510,5,6,1,0,374069.4296875,10377.219669477512,387930.4375,360564.75,378951.0677083333,15249.99644112379,423420.28125,358854.40625
2011-05-01 05:50:00,393489.1,393489,5,6,1,0,374782.078125,11431.502051480225,393489.09375,360564.75,377703.9348958333,12415.71599709875,401185.6875,358854.40625
2011-05-01 05:55:00,401613.25,401613,5,6,1,0,375922.3125,13378.756727994418,401613.25,360564.75,377721.75,12451.130753418562,401613.25,358854.40625
