datetime,arrival_rate,job_count,hour,day_of_week,is_weekend,is_business_hours,arrival_rate_mean_12,arrival_rate_std_12,arrival_rate_max_12,arrival_rate_min_12,arrival_rate_mean_24,arrival_rate_std_24,arrival_rate_max_24,arrival_rate_min_24
2011-05-01 00:00:00,384253.2,384253,0,6,1,0,384253.1875,,384253.1875,384253.1875,384253.1875,,384253.1875,384253.1875
2011-05-01 00:05:00,387246.3,387246,0,6,1,0,385749.75,2116.458984438985,387246.3125,384253.1875,385749.75,2116.458984438985,387246.3125,384253.1875
2011-05-01 00:10:00,385493.16,385493,0,6,1,0,385664.21875,1503.8770230926257,387246.3125,384253.1875,385664.21875,1503.8770230926257,387246.3125,384253.1875
2011-05-01 00:15:00,385535.94,385536,0,6,1,0,385632.1484375,1229.5845179704738,387246.3125,384253.1875,385632.1484375,1229.5845179704738,387246.3125,384253.1875
2011-05-01 00:20:00,390795.28,390795,0,6,1,0,386664.775,2542.7340901138905,390795.28125,384253.1875,386664.775,2542.7340901138905,390795.28125,384253.1875
2011-05-01 00:25:00,399176.0,399176,0,6,1,0,388749.9791666667,5591.140833723107,399176.0,384253.1875,388749.9791666667,5591.140833723107,399176.0,384253.1875
2011-05-01 00:30:00,407770.56,407771,0,6,1,0,391467.20535714284,8816.685339565336,407770.5625,384253.1875,391467.20535714284,8816.685339565336,407770.5625,384253.1875
2011-05-01 00:35:00,412645.06,412645,0,6,1,0,394114.4375,11076.632877234935,412645.0625,384253.1875,394114.4375,11076.632877234935,412645.0625,384253.1875
2011-05-01 00:40:00,409651.94,409652,0,6,1,0,395840.8263888889,11583.569776671722,412645.0625,384253.1875,395840.8263888889,11583.569776671722,412645.0625,384253.1875
2011-05-01 00:45:00,400929.12,400929,0,6,1,0,396349.65625,11038.993586617455,412645.0625,384253.1875,396349.65625,11038.993586617455,412645.0625,384253.1875
2011-05-01 00:50:00,390923.56,390924,0,6,1,0,395856.375,10599.529790158638,412645.0625,384253.1875,395856.375,10599.529790158638,412645.0625,384253.1875
2011-05-01 00:55:00,381174.53,381175,0,6,1,0,394632.8880208333,10958.988875745024,412645.0625,381174.53125,394632.8880208333,10958.988875745024,412645.0625,381174.53125
2011-05-01 01:00:00,372793.78,372794,1,6,1,0,393677.9375,12355.929914765355,412645.0625,372793.78125,392952.95673076925,12115.252764945451,412645.0625,372793.78125
2011-05-01 01:05:00,366978.6,366979,1,6,1,0,391988.9609375,14512.115625605808,412645.0625,366978.59375,391097.64508928574,13552.82879623472,412645.0625,366978.59375
2011-05-01 01:10:00,364028.22,364028,1,6,1,0,390200.2161458333,16563.45602172993,412645.0625,364028.21875,389293.01666666666,14812.47730588445,412645.0625,364028.21875
2011-05-01 01:15:00,363215.8,363216,1,6,1,0,388340.2057291667,18297.33142255643,412645.0625,363215.8125,387663.19140625,15725.249475924438,412645.0625,363215.8125
2011-05-01 01:20:00,364199.25,364199,1,6,1,0,386123.8697916667,19541.39735606979,412645.0625,363215.8125,386282.95955882355,16254.65881932355,412645.0625,363215.8125
2011-05-01 01:25:00,366123.4,366123,1,6,1,0,383369.4869791667,19861.22137523871,412645.0625,363215.8125,385162.984375,16469.67324135709,412645.0625,363215.8125
