datetime,arrival_rate,job_count,hour,day_of_week,is_weekend,is_business_hours,arrival_rate_mean_12,arrival_rate_std_12,arrival_rate_max_12,arrival_rate_min_12,arrival_rate_mean_24,arrival_rate_std_24,arrival_rate_max_24,arrival_rate_min_24
2011-05-01 00:00:00,727435.75,727436,0,6,1,0,727435.75,,727435.75,727435.75,727435.75,,727435.75,727435.75
2011-05-01 00:05:00,686515.56,686516,0,6,1,0,706975.65625,28934.942068674998,727435.75,686515.5625,706975.65625,28934.942068674998,727435.75,686515.5625
2011-05-01 00:10:00,691988.7,691989,0,6,1,0,701980.0,22214.52633668522,727435.75,686515.5625,701980.0,22214.52633668522,727435.75,686515.5625
2011-05-01 00:15:00,689594.2,689594,0,6,1,0,698883.546875,19166.17353734116,727435.75,686515.5625,698883.546875,19166.17353734116,727435.75,686515.5625
2011-05-01 00:20:00,698274.25,698274,0,6,1,0,698761.6875,16600.62964420279,727435.75,686515.5625,698761.6875,16600.62964420279,727435.75,686515.5625
2011-05-01 00:25:00,702849.44,702849,0,6,1,0,699442.9791666666,14941.541877517333,727435.75,686515.5625,699442.9791666666,14941.541877517333,727435.75,686515.5625
2011-05-01 00:30:00,706783.25,706783,0,6,1,0,700491.5892857143,13918.996982675168,727435.75,686515.5625,700491.5892857143,13918.996982675168,727435.75,686515.5625
2011-05-01 00:35:00,706526.7,706527,0,6,1,0,701245.9765625,13061.942926857555,727435.75,686515.5625,701245.9765625,13061.942926857555,727435.75,686515.5625
2011-05-01 00:40:00,701994.25,701994,0,6,1,0,701329.1180555555,12220.87441500121,727435.75,686515.5625,701329.1180555555,12220.87441500121,727435.75,686515.5625
2011-05-01 00:45:00,695836.94,695837,0,6,1,0,700779.9,11652.113848602698,727435.75,686515.5625,700779.9,11652.113848602698,727435.75,686515.5625
2011-05-01 00:50:00,689294.9,689295,0,6,1,0,699735.8068181818,11583.868858124652,727435.75,686515.5625,699735.8068181818,11583.868858124652,727435.75,686515.5625
2011-05-01 00:55:00,681298.94,681299,0,6,1,0,698199.4010416666,12260.252907656528,727435.75,681298.9375,698199.4010416666,12260.252907656528,727435.75,681298.9375
2011-05-01 01:00:00,673901.7,673902,1,6,1,0,693738.2291666666,10225.822678247916,706783.25,673901.6875,696330.3461538461,13535.191594665612,727435.75,673901.6875
2011-05-01 01:05:00,666418.9,666419,1,6,1,0,692063.5052083334,12830.240337093039,706783.25,666418.875,694193.8125,15264.857024911345,727435.75,666418.875
2011-05-01 01:10:00,658465.7,658466,1,6,1,0,689269.921875,16084.787282547568,706783.25,658465.6875,691811.9375,17362.94323339232,727435.75,658465.6875
2011-05-01 01:15:00,652565.0,652565,1,6,1,0,686184.15625,19256.18424610169,706783.25,652565.0,689359.00390625,19433.05970049906,727435.75,652565.0
2011-05-01 01:20:00,649657.4,649657,1,6,1,0,682132.75,21468.530074779974,706783.25,649657.375,687023.6139705882,21136.694533855036,727435.75,649657.375
2011-05-01 01:25:00,649828.44,649828,1,6,1,0,677714.3333333334,22258.796451843737,706783.25,649657.375,684957.2152777778,22301.119441330713,727435.75,649657.375
2011-05-01 01:30:00,651709.8,651710,1,6,1,0,673124.8802083334,21380.68466054332,706526.6875,649657.375,683207.3519736842,22975.820820920762,727435.75,649657.375
2011-05-01 01:35:00,653676.75,653677,1,6,1,0,668720.71875,19207.621173348085,701994.25,649657.375,681730.821875,23317.537778961636,727435.75,649657.375
2011-05-01 01:40:00,655472.56,655473,1,6,1,0,664843.9114583334,16365.956815587422,695836.9375,649657.375,680480.4285714285,23438.330600867877,727435.75,649657.375
2011-05-01 01:45:00,656199.5,656200,1,6,1,0,661540.7916666666,13244.2816110842,689294.875,649657.375,679376.75,23451.948826365442,727435.75,649657.375
2011-05-01 01:50:00,656669.9,656670,1,6,1,0,658822.0416666666,9973.867755657238,681298.9375,649657.375,678389.4945652174,23396.83026837637,727435.75,649657.375
2011-05-01 01:55:00,660090.56,660091,1,6,1,0,657054.6770833334,7091.440333488875,673901.6875,649657.375,677627.0390625,23185.410947628196,727435.75,649657.375
2011-05-01 02:00:00,666034.06,666034,2,6,1,0,656399.0416666666,5598.888647226664,666418.875,649657.375,675068.6354166666,20705.33913269932,706783.25,649657.375
2011-05-01 02:05:00,671250.6,671251,2,6,1,0,656801.6875,6488.101546106162,671250.625,649657.375,674432.5963541666,20572.449437933996,706783.25,649657.375
2011-05-01 02:10:00,673132.0,673132,2,6,1,0,658023.8802083334,8028.558279668959,673132.0,649657.375,673646.9010416666,20230.03594393173,706783.25,649657.375
2011-05-01 02:15:00,672789.94,672790,2,6,1,0,659709.2916666666,8858.406187220842,673132.0,649657.375,672946.7239583334,19942.856015330515,706783.25,649657.375
2011-05-01 02:20:00,672191.3,672191,2,6,1,0,661587.1197916666,8922.035620567214,673132.0,649828.4375,671859.9348958334,19199.459977681785,706783.25,649657.375
2011-05-01 02:25:00,673730.6,673731,2,6,1,0,663578.96875,8724.148710729014,673730.625,651709.8125,670646.6510416666,18041.09304958775,706783.25,649657.375
2011-05-01 02:30:00,677151.4,677151,2,6,1,0,665699.0989583334,8668.712781243941,677151.375,653676.75,669411.9895833334,16399.809382836247,706526.6875,649657.375
2011-05-01 02:35:00,679588.56,679589,2,6,1,0,667858.4166666666,8628.920092202608,679588.5625,655472.5625,668289.5677083334,14568.82032966994,701994.25,649657.375
2011-05-01 02:40:00,681598.3,681598,2,6,1,0,670035.5625,8514.888927111428,681598.3125,656199.5,667439.7369791666,13030.97660337718,695836.9375,649657.375
2011-05-01 02:45:00,682410.7,682411,2,6,1,0,672219.828125,7988.580288401008,682410.6875,656669.875,666880.3098958334,12006.815877129739,689294.875,649657.375
2011-05-01 02:50:00,682453.44,682453,2,6,1,0,674368.4583333334,6805.866070403399,682453.4375,660090.5625,666595.25,11522.987965034172,682453.4375,649657.375
2011-05-01 02:55:00,681512.75,681513,2,6,1,0,676153.640625,5380.588231344096,682453.4375,666034.0625,666604.1588541666,11534.926665493833,682453.4375,649657.375
2011-05-01 03:00:00,678434.1,678434,3,6,1,0,677186.9791666666,4353.0481684402785,682453.4375,671250.625,666793.0104166666,11695.581625539973,682453.4375,649657.375
2011-05-01 03:05:00,676424.44,676424,3,6,1,0,677618.1302083334,3949.1056096390753,682453.4375,672191.3125,667209.9088541666,11858.85394208162,682453.4375,649657.375
2011-05-01 03:10:00,676338.94,676339,3,6,1,0,677885.375,3719.7717265221177,682453.4375,672191.3125,667954.6276041666,11847.055769589753,682453.4375,649657.375
2011-05-01 03:15:00,673089.25,673089,3,6,1,0,677910.3177083334,3683.3234092275084,682453.4375,672191.3125,668809.8046875,11420.965923665126,682453.4375,649657.375
2011-05-01 03:20:00,666932.0,666932,3,6,1,0,677472.0416666666,4619.592594929192,682453.4375,666932.0,669529.5807291666,10681.885045303774,682453.4375,649828.4375
2011-05-01 03:25:00,658465.7,658466,3,6,1,0,676199.9635416666,7151.427703207796,682453.4375,658465.6875,669889.4661458334,10119.992342581942,682453.4375,651709.8125
2011-05-01 03:30:00,650940.1,650940,3,6,1,0,674015.6927083334,10191.234605572945,682453.4375,650940.125,669857.3958333334,10181.143427670058,682453.4375,650940.125
2011-05-01 03:35:00,644526.3,644526,3,6,1,0,671093.8385416666,13068.330131712486,682453.4375,644526.3125,669476.1276041666,10955.329031899104,682453.4375,644526.3125
2011-05-01 03:40:00,637086.25,637086,3,6,1,0,667384.5,15839.121799069508,682453.4375,637086.25,668710.03125,12509.754515973926,682453.4375,637086.25
2011-05-01 03:45:00,630544.2,630544,3,6,1,0,663062.2916666666,18257.999663447707,682453.4375,630544.1875,667641.0598958334,14554.327726316957,682453.4375,630544.1875
2011-05-01 03:50:00,625327.56,625328,3,6,1,0,658301.8020833334,20097.1417788944,681512.75,625327.5625,666335.1302083334,16812.506713075585,682453.4375,625327.5625
2011-05-01 03:55:00,619127.56,619128,3,6,1,0,653103.0364583334,21562.579454291186,678434.125,619127.5625,664628.3385416666,19360.238614127717,682453.4375,619127.5625
2011-05-01 04:00:00,611302.7,611303,4,6,1,0,647508.75,23050.23327538597,676424.4375,611302.6875,662347.8645833334,22202.29994479266,682453.4375,611302.6875
2011-05-01 04:05:00,600655.75,600656,4,6,1,0,641194.6927083334,24725.99770238125,676338.9375,600655.75,659406.4114583334,25415.39688108907,682453.4375,600655.75
2011-05-01 04:10:00,588597.75,588598,4,6,1,0,633882.9270833334,26310.906877338482,673089.25,588597.75,655884.1510416666,29031.016608488262,682453.4375,588597.75
2011-05-01 04:15:00,577095.6,577096,4,6,1,0,625883.4583333334,27854.599662041903,666932.0,577095.625,651896.8880208334,32919.31249541079,682453.4375,577095.625
2011-05-01 04:20:00,565593.5,565594,4,6,1,0,617438.5833333334,29586.193468247697,658465.6875,565593.5,647455.3125,37000.361333888555,682453.4375,565593.5
2011-05-01 04:25:00,550585.1,550585,4,6,1,0,608448.5364583334,32256.192618126264,650940.125,550585.125,642324.25,41467.21539780343,682453.4375,550585.125
2011-05-01 04:30:00,531471.9,531472,4,6,1,0,598492.8489583334,36150.64985421049,644526.3125,531471.875,636254.2708333334,46503.96794330967,682453.4375,531471.875
2011-05-01 04:35:00,514624.97,514625,4,6,1,0,587667.7369791666,40321.55898225986,637086.25,514624.96875,629380.7877604166,51719.22088866563,682453.4375,514624.96875
2011-05-01 04:40:00,500642.78,500643,4,6,1,0,576297.4479166666,44173.06986723714,630544.1875,500642.78125,621840.9739583334,56723.82485144045,682453.4375,500642.78125
2011-05-01 04:45:00,488926.84,488927,4,6,1,0,564496.0026041666,47178.08186774217,625327.5625,488926.84375,613779.1471354166,61305.45957744569,682453.4375,488926.84375
