datetime,arrival_rate,job_count,hour,day_of_week,is_weekend,is_business_hours,arrival_rate_mean_12,arrival_rate_std_12,arrival_rate_max_12,arrival_rate_min_12,arrival_rate_mean_24,arrival_rate_std_24,arrival_rate_max_24,arrival_rate_min_24
2011-05-01 00:00:00,306261.0,306261,0,6,1,0,306261.0,,306261.0,306261.0,306261.0,,306261.0,306261.0
2011-05-01 00:05:00,293433.34,293433,0,6,1,0,299847.171875,9070.522721104999,306261.0,293433.34375,299847.171875,9070.522721104999,306261.0,293433.34375
2011-05-01 00:10:00,281033.28,281033,0,6,1,0,293575.875,12614.463313997758,306261.0,281033.28125,293575.875,12614.463313997758,306261.0,281033.28125
2011-05-01 00:15:00,277612.56,277613,0,6,1,0,289585.046875,13030.347640282956,306261.0,277612.5625,289585.046875,13030.347640282956,306261.0,277612.5625
2011-05-01 00:20:00,276757.38,276757,0,6,1,0,287019.5125,12659.079858603624,306261.0,276757.375,287019.5125,12659.079858603624,306261.0,276757.375
2011-05-01 00:25:00,276757.38,276757,0,6,1,0,285309.15625,12072.851912646305,306261.0,276757.375,285309.15625,12072.851912646305,306261.0,276757.375
2011-05-01 00:30:00,277184.97,277185,0,6,1,0,284148.55803571426,11440.733306578819,306261.0,276757.375,284148.55803571426,11440.733306578819,306261.0,276757.375
2011-05-01 00:35:00,276757.38,276757,0,6,1,0,283224.66015625,10909.649463319636,306261.0,276757.375,283224.66015625,10909.649463319636,306261.0,276757.375
2011-05-01 00:40:00,277184.97,277185,0,6,1,0,282553.5833333333,10401.73023617946,306261.0,276757.375,282553.5833333333,10401.73023617946,306261.0,276757.375
2011-05-01 00:45:00,278040.16,278040,0,6,1,0,282102.240625,9910.162331235268,306261.0,276757.375,282102.240625,9910.162331235268,306261.0,276757.375
2011-05-01 00:50:00,279750.5,279750,0,6,1,0,281888.4460227273,9428.307119513101,306261.0,276757.375,281888.4460227273,9428.307119513101,306261.0,276757.375
2011-05-01 00:55:00,281460.88,281461,0,6,1,0,281852.8151041667,8990.38543834367,306261.0,276757.375,281852.8151041667,8990.38543834367,306261.0,276757.375
2011-05-01 01:00:00,283171.22,283171,1,6,1,0,279928.6666666667,4773.486103463541,293433.34375,276757.375,281954.23076923075,8615.401978533282,306261.0,276757.375
2011-05-01 01:05:00,284881.56,284882,1,6,1,0,279216.0182291667,2807.5923986194366,284881.5625,276757.375,282163.32589285716,8314.301836143135,306261.0,276757.375
2011-05-01 01:10:00,286591.94,286592,1,6,1,0,279679.2395833333,3506.295348397496,286591.9375,276757.375,282458.56666666665,8093.048557432909,306261.0,276757.375
2011-05-01 01:15:00,287874.7,287875,1,6,1,0,280534.4166666667,4148.9698177417695,287874.6875,276757.375,282797.07421875,7935.007063293326,306261.0,276757.375
2011-05-01 01:20:00,287874.7,287875,1,6,1,0,281460.859375,4458.571266131577,287874.6875,276757.375,283095.7573529412,7781.109398740148,306261.0,276757.375
2011-05-01 01:25:00,287019.5,287020,1,6,1,0,282316.0364583333,4458.5690865266915,287874.6875,276757.375,283313.74305555556,7605.2267327656555,306261.0,276757.375
2011-05-01 01:30:00,284453.97,284454,1,6,1,0,282921.7864583333,4183.37535749757,287874.6875,276757.375,283373.7549342105,7395.579534474949,306261.0,276757.375
2011-05-01 01:35:00,281460.88,281461,1,6,1,0,283313.7447916667,3751.33480291922,287874.6875,277184.96875,283278.1109375,7211.025527014989,306261.0,276757.375
2011-05-01 01:40:00,278467.75,278468,1,6,1,0,283420.6432291667,3574.941617834755,287874.6875,278040.15625,283049.04613095237,7106.393536194809,306261.0,276757.375
2011-05-01 01:45:00,275047.03,275047,1,6,1,0,283171.2161458333,4056.458982974012,287874.6875,275047.03125,282685.3181818182,7141.889397600811,306261.0,275047.03125
2011-05-01 01:50:00,272053.9,272054,1,6,1,0,282529.8333333333,5116.464259531005,287874.6875,272053.90625,282223.08288043475,7321.360322199169,306261.0,272053.90625
2011-05-01 01:55:00,269915.97,269916,1,6,1,0,281567.7578125,6287.217247027113,287874.6875,269915.96875,281710.2864583333,7588.33483312568,306261.0,269915.96875
2011-05-01 02:00:00,269060.78,269061,2,6,1,0,280391.8880208333,7211.615922674229,287874.6875,269060.78125,280160.27734375,5985.550557275551,293433.34375,269060.78125
2011-05-01 02:05:00,269060.78,269061,2,6,1,0,279073.4895833333,7742.798160055632,287874.6875,269060.78125,279144.75390625,5696.26257773999,287874.6875,269060.78125
2011-05-01 02:10:00,270343.56,270344,2,6,1,0,277719.4583333333,7729.188579745436,287874.6875,269060.78125,278699.3489583333,5954.258798004689,287874.6875,269060.78125
2011-05-01 02:15:00,272481.5,272482,2,6,1,0,276436.6927083333,7145.918055429079,287874.6875,269060.78125,278485.5546875,6085.6463315419,287874.6875,269060.78125
2011-05-01 02:20:00,275474.62,275475,2,6,1,0,275403.3541666667,6171.709504776834,287019.5,269060.78125,278432.1067708333,6107.079396988143,287874.6875,269060.78125
2011-05-01 02:25:00,278467.75,278468,2,6,1,0,274690.7083333333,5111.051209449402,284453.96875,269060.78125,278503.3723958333,6096.657261219249,287874.6875,269060.78125
2011-05-01 02:30:00,282316.03,282316,2,6,1,0,274512.546875,4765.354958435298,282316.03125,269060.78125,278717.1666666667,6138.2389207081005,287874.6875,269060.78125
2011-05-01 02:35:00,286591.94,286592,2,6,1,0,274940.1354166667,5602.216422467567,286591.9375,269060.78125,279126.9401041667,6327.080382787502,287874.6875,269060.78125
2011-05-01 02:40:00,291723.0,291723,2,6,1,0,276044.7395833333,7384.331027000628,291723.0,269060.78125,279732.69140625,6810.534687288431,291723.0,269060.78125
2011-05-01 02:45:00,297281.62,297282,2,6,1,0,277897.6223958333,9575.648924411875,297281.625,269060.78125,280534.4192708333,7679.707241039683,297281.625,269060.78125
2011-05-01 02:50:00,302840.28,302840,2,6,1,0,280463.1536458333,11745.898242462166,302840.28125,269060.78125,281496.4934895833,8922.893472116566,302840.28125,269060.78125
2011-05-01 02:55:00,308826.53,308827,2,6,1,0,283705.7005208333,13766.547523206742,308826.53125,269060.78125,282636.7291666667,10523.144346928999,308826.53125,269060.78125
2011-05-01 03:00:00,313957.6,313958,3,6,1,0,287447.1015625,15425.547110498983,313957.59375,269060.78125,283919.4947916667,12314.996540678867,313957.59375,269060.78125
2011-05-01 03:05:00,318233.47,318233,3,6,1,0,291544.8255208333,16584.960521634115,318233.46875,270343.5625,285309.1575520833,14170.292789099745,318233.46875,269060.78125
2011-05-01 03:10:00,320799.0,320799,3,6,1,0,295749.4453125,17108.842238644367,320799.0,272481.5,286734.4518229167,15917.537238697738,320799.0,269060.78125
2011-05-01 03:15:00,321226.6,321227,3,6,1,0,299811.5364583333,16867.17659708898,321226.59375,275474.625,288124.1145833333,17407.549118697363,321226.59375,269060.78125
2011-05-01 03:20:00,319088.66,319089,3,6,1,0,303446.0390625,15812.32226032025,321226.59375,278467.75,289424.6966145833,18518.69551846998,321226.59375,269060.78125
2011-05-01 03:25:00,315240.38,315240,3,6,1,0,306510.4244791667,13989.706695998266,321226.59375,282316.03125,290600.56640625,19241.201411657104,321226.59375,269060.78125
2011-05-01 03:30:00,310109.3,310109,3,6,1,0,308826.53125,11739.761311700855,321226.59375,286591.9375,291669.5390625,19594.291294880095,321226.59375,269060.78125
2011-05-01 03:35:00,303695.47,303695,3,6,1,0,310251.8255208333,9646.549219386501,321226.59375,291723.0,292595.98046875,19616.25423582575,321226.59375,269060.78125
2011-05-01 03:40:00,296854.06,296854,3,6,1,0,310679.4140625,8829.721119408727,321226.59375,296854.0625,293362.0768229167,19398.31859035682,321226.59375,269060.78125
2011-05-01 03:45:00,290012.62,290013,3,6,1,0,310073.6640625,10003.708163169405,321226.59375,290012.625,293985.6432291667,19020.84150600684,321226.59375,269060.78125
2011-05-01 03:50:00,284026.4,284026,3,6,1,0,308505.8411458333,12422.329365135034,321226.59375,284026.40625,294484.4973958333,18572.347665391506,321226.59375,269060.78125
2011-05-01 03:55:00,279322.9,279323,3,6,1,0,306047.2057291667,15004.42093960476,321226.59375,279322.90625,294876.453125,18125.183528547557,321226.59375,269060.78125
2011-05-01 04:00:00,275047.03,275047,4,6,1,0,302804.6588541667,17185.42294906598,321226.59375,275047.03125,295125.8802083333,17792.61732263362,321226.59375,269060.78125
