datetime,arrival_rate,job_count,hour,day_of_week,is_weekend,is_business_hours,arrival_rate_mean_12,arrival_rate_std_12,arrival_rate_max_12,arrival_rate_min_12,arrival_rate_mean_24,arrival_rate_std_24,arrival_rate_max_24,arrival_rate_min_24
2011-05-01 00:00:00,782594.7,782595,0,6,1,0,782594.6875,,782594.6875,782594.6875,782594.6875,,782594.6875,782594.6875
2011-05-01 00:05:00,783449.9,783450,0,6,1,0,783022.28125,604.7088804359706,783449.875,782594.6875,783022.28125,604.7088804359706,783449.875,782594.6875
2011-05-01 00:10:00,818939.75,818940,0,6,1,0,794994.7708333334,20741.368250048356,818939.75,782594.6875,794994.7708333334,20741.368250048356,818939.75,782594.6875
2011-05-01 00:15:00,814236.25,814236,0,6,1,0,799805.140625,19477.205516185477,818939.75,782594.6875,799805.140625,19477.205516185477,818939.75,782594.6875
2011-05-01 00:20:00,823215.6,823216,0,6,1,0,804487.2375,19852.740535609133,823215.625,782594.6875,804487.2375,19852.740535609133,823215.625,782594.6875
2011-05-01 00:25:00,817229.4,817229,0,6,1,0,806610.9270833334,18503.11838846429,823215.625,782594.6875,806610.9270833334,18503.11838846429,823215.625,782594.6875
2011-05-01 00:30:00,819794.94,819795,0,6,1,0,808494.3571428572,17610.668734371295,823215.625,782594.6875,808494.3571428572,17610.668734371295,823215.625,782594.6875
2011-05-01 00:35:00,833050.2,833050,0,6,1,0,811563.8359375,18471.712441279567,833050.1875,782594.6875,811563.8359375,18471.712441279567,833050.1875,782594.6875
2011-05-01 00:40:00,848870.94,848871,0,6,1,0,815709.0694444445,21288.501306879527,848870.9375,782594.6875,815709.0694444445,21288.501306879527,848870.9375,782594.6875
2011-05-01 00:45:00,865974.5,865974,0,6,1,0,820735.6125,25602.852404427143,865974.5,782594.6875,820735.6125,25602.852404427143,865974.5,782594.6875
2011-05-01 00:50:00,889491.9,889492,0,6,1,0,826986.1818181818,31933.07424808872,889491.875,782594.6875,826986.1818181818,31933.07424808872,889491.875,782594.6875
2011-05-01 00:55:00,914292.0,914292,0,6,1,0,834261.6666666666,39524.82078663271,914292.0,782594.6875,834261.6666666666,39524.82078663271,914292.0,782594.6875
2011-05-01 01:00:00,929257.6,929258,1,6,1,0,846483.578125,44463.03875384515,929257.625,783449.875,841569.0480769231,46110.724023867864,929257.625,782594.6875
2011-05-01 01:05:00,935671.44,935671,1,6,1,0,859168.7083333334,46511.832470009904,935671.4375,814236.25,848290.6473214285,50942.74885031669,935671.4375,782594.6875
2011-05-01 01:10:00,937809.4,937809,1,6,1,0,869074.5104166666,49713.12479262992,937809.375,814236.25,854258.5625,54258.96240454831,937809.375,782594.6875
2011-05-01 01:15:00,931395.56,931396,1,6,1,0,878837.7864583334,49468.22907095525,937809.375,817229.375,859079.625,55853.81185916923,937809.375,782594.6875
2011-05-01 01:20:00,889491.9,889492,1,6,1,0,884360.8072916666,46291.37187369219,937809.375,817229.375,860868.5808823529,54580.91657376774,937809.375,782594.6875
2011-05-01 01:25:00,805256.9,805257,1,6,1,0,883363.0989583334,47968.417686570516,937809.375,805256.875,857779.0416666666,54549.52986776012,937809.375,782594.6875
2011-05-01 01:30:00,703918.4,703918,1,6,1,0,873706.71875,68986.96168607863,937809.375,703918.375,849681.1118421053,63689.01109435177,937809.375,703918.375
2011-05-01 01:35:00,622676.56,622677,1,6,1,0,856175.5833333334,100011.95701927962,937809.375,622676.5625,838330.884375,80120.87400201484,937809.375,622676.5625
2011-05-01 01:40:00,600014.4,600014,1,6,1,0,835437.5364583334,124473.6973898339,937809.375,600014.375,826982.4791666666,93823.76588331696,937809.375,600014.375
2011-05-01 01:45:00,608566.1,608566,1,6,1,0,813986.8385416666,139950.39922066603,937809.375,600014.375,817054.4630681818,102723.68011359156,937809.375,600014.375
2011-05-01 01:50:00,607710.94,607711,1,6,1,0,790505.09375,149447.24986694005,937809.375,600014.375,807952.570652174,109443.74499907077,937809.375,600014.375
2011-05-01 01:55:00,597876.44,597876,1,6,1,0,764137.1302083334,153480.42589275213,937809.375,597876.4375,799199.3984375,115308.2225236141,937809.375,597876.4375
2011-05-01 02:00:00,597021.25,597021,2,6,1,0,736450.765625,150931.40364413976,937809.375,597021.25,791467.171875,122469.70762873105,937809.375,597021.25
2011-05-01 02:05:00,609848.9,609849,2,6,1,0,709298.8854166666,140801.48568664095,937809.375,597021.25,784233.796875,127967.0951541767,937809.375,597021.25
2011-05-01 02:10:00,640207.7,640208,2,6,1,0,684498.7447916666,121823.8774053933,931395.5625,597021.25,776786.6276041666,131023.76987242309,937809.375,597021.25
2011-05-01 02:15:00,670994.06,670994,2,6,1,0,662798.6197916666,93820.53512184213,889491.875,597021.25,770818.203125,132497.89377846618,937809.375,597021.25
2011-05-01 02:20:00,686814.9,686815,2,6,1,0,645908.8697916666,62223.209359215514,805256.875,597021.25,765134.8385416666,133076.7622231004,937809.375,597021.25
2011-05-01 02:25:00,681683.8,681684,2,6,1,0,635611.1145833334,39548.06078053406,703918.375,597021.25,759487.1067708334,133644.8041973646,937809.375,597021.25
2011-05-01 02:30:00,642773.25,642773,2,6,1,0,630515.6875,33409.84348507134,686814.875,597021.25,752111.203125,135049.24542241043,937809.375,597021.25
2011-05-01 02:35:00,585048.75,585049,2,6,1,0,627380.0364583334,35886.433108891855,686814.875,585048.75,741777.8098958334,138041.72613162018,937809.375,585048.75
2011-05-01 02:40:00,540151.94,540152,2,6,1,0,622391.5,43408.663528826895,686814.875,540151.9375,728914.5182291666,141956.79523797447,937809.375,540151.9375
2011-05-01 02:45:00,517489.78,517490,2,6,1,0,614801.8046875,52957.46206027707,686814.875,517489.78125,714394.3216145834,145115.3579499537,937809.375,517489.78125
2011-05-01 02:50:00,509365.6,509366,2,6,1,0,606606.359375,61133.20103709956,686814.875,509365.59375,698555.7265625,145915.65511988953,937809.375,509365.59375
2011-05-01 02:55:00,508082.84,508083,2,6,1,0,599123.5598958334,67466.29804986664,686814.875,508082.84375,681630.3450520834,143339.70563667204,937809.375,508082.84375
2011-05-01 03:00:00,508938.0,508938,3,6,1,0,591783.2890625,72332.04727569965,686814.875,508082.84375,664117.02734375,137320.06772653924,937809.375,508082.84375
2011-05-01 03:05:00,507655.25,507655,3,6,1,0,583267.1536458334,75937.79901163782,686814.875,507655.25,646283.01953125,127996.54701052359,937809.375,507655.25
2011-05-01 03:10:00,498675.88,498676,3,6,1,0,571472.8359375,77269.44084349454,686814.875,498675.875,627985.7903645834,115264.72290599653,931395.5625,498675.875
2011-05-01 03:15:00,484565.47,484565,3,6,1,0,555937.1197916666,74118.05423040949,686814.875,484565.46875,609367.8697916666,99076.13401065783,889491.875,484565.46875
2011-05-01 03:20:00,472165.38,472165,3,6,1,0,538049.6614583334,65001.76922170395,681683.8125,472165.375,591979.265625,83110.24333032347,805256.875,472165.375
2011-05-01 03:25:00,461903.25,461903,3,6,1,0,519734.6145833333,50108.741162313134,642773.25,461903.25,577672.8645833334,73835.4413218983,703918.375,461903.25
2011-05-01 03:30:00,453351.5,453352,3,6,1,0,503949.46875,35544.987497820286,585048.75,453351.5,567232.578125,72917.56749297114,686814.875,453351.5
2011-05-01 03:35:00,453779.1,453779,3,6,1,0,493010.3307291667,27637.102398982497,540151.9375,453351.5,560195.18359375,75440.56327872089,686814.875,453351.5
2011-05-01 03:40:00,461475.7,461476,3,6,1,0,486453.9765625,24602.61810584046,517489.78125,453351.5,554422.73828125,77532.50971076386,686814.875,453351.5
2011-05-01 03:45:00,474303.34,474303,3,6,1,0,482855.1067708333,22737.976511265093,509365.59375,453351.5,548828.4557291666,78296.03203541304,686814.875,453351.5
2011-05-01 03:50:00,490551.7,490552,3,6,1,0,481287.28125,21350.124221009697,508938.0,453351.5,543946.8203125,78117.32671432594,686814.875,453351.5
2011-05-01 03:55:00,503806.94,503807,3,6,1,0,480930.9557291667,20893.05012804539,508938.0,453351.5,540027.2578125,77652.3411994687,686814.875,453351.5
2011-05-01 04:00:00,518344.97,518345,4,6,1,0,481714.8697916667,22176.471082964617,518344.96875,453351.5,536749.0794270834,76797.66521171706,686814.875,453351.5
2011-05-01 04:05:00,533738.1,533738,4,6,1,0,483888.4427083333,25913.45261908795,533738.125,453351.5,533577.7981770834,75202.737266525,686814.875,453351.5
2011-05-01 04:10:00,538014.0,538014,4,6,1,0,487166.6197916667,30103.650868194145,538014.0,453351.5,529319.7278645834,71715.0119532382,686814.875,453351.5
2011-05-01 04:15:00,527751.9,527752,4,6,1,0,490765.4869791667,32268.057051574237,538014.0,453351.5,523351.3033854167,65063.81432613536,686814.875,453351.5
2011-05-01 04:20:00,507227.66,507228,4,6,1,0,493687.34375,32017.17501068472,538014.0,453351.5,515868.5026041667,54994.74910448472,681683.8125,453351.5
2011-05-01 04:25:00,479434.4,479434,4,6,1,0,495148.2734375,30812.33560171703,538014.0,453351.5,507441.4440104167,42574.78057988015,642773.25,453351.5
