datetime,arrival_rate,job_count,hour,day_of_week,is_weekend,is_business_hours,arrival_rate_mean_12,arrival_rate_std_12,arrival_rate_max_12,arrival_rate_min_12,arrival_rate_mean_24,arrival_rate_std_24,arrival_rate_max_24,arrival_rate_min_24
2011-05-01 00:00:00,47832.0,3986,0,6,True,False,47832.0,0.0,47832.0,47832.0,47832.0,0.0,47832.0,47832.0
2011-05-01 00:05:00,0.0,0,0,6,True,False,23916.0,33822.33155771494,47832.0,0.0,23916.0,33822.33155771494,47832.0,0.0
2011-05-01 00:10:00,756.0,63,0,6,True,False,16196.0,27400.18715264551,47832.0,0.0,16196.0,27400.18715264551,47832.0,0.0
2011-05-01 00:15:00,744.0,62,0,6,True,False,12333.0,23668.641279127114,47832.0,0.0,12333.0,23668.641279127114,47832.0,0.0
2011-05-01 00:20:00,816.0,68,0,6,True,False,10029.6,21134.845464303733,47832.0,0.0,10029.6,21134.845464303733,47832.0,0.0
2011-05-01 00:25:00,840.0,70,0,6,True,False,8498.0,19272.26363456042,47832.0,0.0,8498.0,19272.26363456042,47832.0,0.0
2011-05-01 00:30:00,636.0,53,0,6,True,False,7374.857142857143,17842.279482814327,47832.0,0.0,7374.857142857143,17842.279482814327,47832.0,0.0
2011-05-01 00:35:00,840.0,70,0,6,True,False,6558.0,16679.53380643476,47832.0,0.0,6558.0,16679.53380643476,47832.0,0.0
2011-05-01 00:40:00,648.0,54,0,6,True,False,5901.333333333333,15726.153121472524,47832.0,0.0,5901.333333333333,15726.153121472524,47832.0,0.0
2011-05-01 00:45:00,516.0,43,0,6,True,False,5362.8,14924.241166638925,47832.0,0.0,5362.8,14924.241166638925,47832.0,0.0
2011-05-01 00:50:00,564.0,47,0,6,True,False,4926.545454545455,14232.117736750468,47832.0,0.0,4926.545454545455,14232.117736750468,47832.0,0.0
2011-05-01 00:55:00,432.0,36,0,6,True,False,4552.0,13631.678613369,47832.0,0.0,4552.0,13631.678613369,47832.0,0.0
2011-05-01 01:00:00,348.0,29,1,6,True,False,595.0,246.85439212027646,840.0,0.0,4228.615384615385,13103.318240929542,47832.0,0.0
2011-05-01 01:05:00,480.0,40,1,6,True,False,635.0,167.9577869043245,840.0,348.0,3960.8571428571427,12629.062276274592,47832.0,0.0
2011-05-01 01:10:00,648.0,54,1,6,True,False,626.0,163.7248245740348,840.0,348.0,3740.0,12199.693017215051,47832.0,0.0
2011-05-01 01:15:00,432.0,36,1,6,True,False,600.0,167.99999999994134,840.0,348.0,3533.25,11815.001963605424,47832.0,0.0
2011-05-01 01:20:00,804.0,67,1,6,True,False,599.0,166.62751055185205,840.0,348.0,3372.705882352941,11458.96131726555,47832.0,0.0
2011-05-01 01:25:00,768.0,64,1,6,True,False,593.0,158.2460684560551,840.0,348.0,3228.0,11133.764988696745,47832.0,0.0
